month,topic_id,topic_weight
2011-01,0,0.05686480876922364
2011-01,1,0.05216365736021907
2011-01,2,0.07370257321556997
2011-01,3,0.09731490790518986
2011-01,4,0.02641519646870812
2011-01,5,0.03644902912979572
2011-01,6,0.027266529950968472
2011-01,7,0.08019616847910058
2011-01,8,0.08121577666967841
2011-01,9,0.009653775815126447
2011-01,10,0.10684145894465046
2011-01,11,0.013029365768817195
2011-01,12,0.015167588271477647
2011-01,13,0.008341190607559215
2011-01,14,0.02603573060291731
2011-01,15,0.09650142811998619
2011-01,16,0.0038686681764218403
2011-01,17,0.040142897575732285
2011-01,18,0.10421862173725781
2011-01,19,0.044610626431599826
2011-02,0,0.06677457621383166
2011-02,1,0.034635795539801756
2011-02,2,0.03398936586023173
2011-02,3,0.05681598087357677
2011-02,4,0.021760109163956886
2011-02,5,0.029612306781451818
2011-02,6,0.011147646618834082
2011-02,7,0.036936715982445904
2011-02,8,0.1935101385839544
2011-02,9,0.005768685219850709
2011-02,10,0.16925515595287063
2011-02,11,0.009943713271178257
2011-02,12,0.0196103470413487
2011-02,13,0.006967473966829299
2011-02,14,0.018478858004431886
2011-02,15,0.10740636015715918
2011-02,16,0.004465187821580733
2011-02,17,0.024488860902338608
2011-02,18,0.11632322292812132
2011-02,19,0.03210949911620599
2011-03,0,0.06838520266980931
2011-03,1,0.050150321259317274
2011-03,2,0.04590652037222855
2011-03,3,0.0951030157060542
2011-03,4,0.036846037058285
2011-03,5,0.025506579849159373
2011-03,6,0.011929258874274765
2011-03,7,0.022085166531052115
2011-03,8,0.17112205189865734
2011-03,9,0.005951827255286959
2011-03,10,0.06828953639685165
2011-03,11,0.006828627364688448
2011-03,12,0.019600152955957652
2011-03,13,0.016830770463266784
2011-03,14,0.022533088631086613
2011-03,15,0.0965697149057299
2011-03,16,0.02019795399160993
2011-03,17,0.05293107140859123
2011-03,18,0.13291579370928389
2011-03,19,0.030317308698809095
2011-04,0,0.05339661428408813
2011-04,1,0.04335169603470631
2011-04,2,0.056066152349763275
2011-04,3,0.1025239600218924
2011-04,4,0.03296162196545128
2011-04,5,0.027610765853699853
2011-04,6,0.003955535827539411
2011-04,7,0.02449448655748796
2011-04,8,0.17660712055205663
2011-04,9,0.005901702674275696
2011-04,10,0.061570119806636826
2011-04,11,0.005905057683571697
2011-04,12,0.042237346730053346
2011-04,13,0.03062928687305435
2011-04,14,0.03447879284113301
2011-04,15,0.07415332962723743
2011-04,16,0.027349412099517762
2011-04,17,0.06706644947843382
2011-04,18,0.0942631803314699
2011-04,19,0.03547736840793093
2011-05,0,0.08977074027468979
2011-05,1,0.06767548025153262
2011-05,2,0.06649051580023546
2011-05,3,0.08152747659431082
2011-05,4,0.03414938426773793
2011-05,5,0.05652094186484663
2011-05,6,0.013030772730663802
2011-05,7,0.04033827560212311
2011-05,8,0.12227731370709108
2011-05,9,0.0034465274642485784
2011-05,10,0.03914026828411603
2011-05,11,0.010967589672944863
2011-05,12,0.024685516833918775
2011-05,13,0.03383139966466816
2011-05,14,0.02653726377609132
2011-05,15,0.0810643349117465
2011-05,16,0.03291407475537228
2011-05,17,0.04948931236885192
2011-05,18,0.09039260221294178
2011-05,19,0.035750208961868646
2011-06,0,0.05449192434009566
2011-06,1,0.06545837370997647
2011-06,2,0.03925705391180934
2011-06,3,0.11400989236699428
2011-06,4,0.04415744601168282
2011-06,5,0.020050014020954954
2011-06,6,0.008892607261531509
2011-06,7,0.03861726268822598
2011-06,8,0.12307730660335169
2011-06,9,0.024825728052273018
2011-06,10,0.03481867413600757
2011-06,11,0.010428570639456477
2011-06,12,0.031766696811529334
2011-06,13,0.0391630806230998
2011-06,14,0.027692997666159968
2011-06,15,0.1083165693121192
2011-06,16,0.04388229245880616
2011-06,17,0.04677875376843163
2011-06,18,0.10298398964949673
2011-06,19,0.021330765967997337
2011-07,0,0.07027477989363748
2011-07,1,0.05267370087972075
2011-07,2,0.0676258825758201
2011-07,3,0.11000049730901867
2011-07,4,0.030703901122098882
2011-07,5,0.015685127529408777
2011-07,6,0.01870177580143483
2011-07,7,0.024919112646843017
2011-07,8,0.1702233516295021
2011-07,9,0.009185907975729655
2011-07,10,0.05702289520428868
2011-07,11,0.010171992859966941
2011-07,12,0.02519009867846011
2011-07,13,0.02431119638775262
2011-07,14,0.035501906356612135
2011-07,15,0.07584016184256263
2011-07,16,0.03212347863942568
2011-07,17,0.02306618219313773
2011-07,18,0.11100426058653008
2011-07,19,0.03577378988804913
2011-08,0,0.06479253759954955
2011-08,1,0.04139796410159537
2011-08,2,0.049964237177475876
2011-08,3,0.12387097913482405
2011-08,4,0.028854184552366383
2011-08,5,0.02143365631556838
2011-08,6,0.010284765700167958
2011-08,7,0.024302557818096822
2011-08,8,0.12421988991498432
2011-08,9,0.010590235612180008
2011-08,10,0.06971354158560412
2011-08,11,0.00630998852115385
2011-08,12,0.017460915558728616
2011-08,13,0.06268715081323728
2011-08,14,0.04546079349083834
2011-08,15,0.08637781943349708
2011-08,16,0.04081639687355154
2011-08,17,0.05639652277021744
2011-08,18,0.06966074152273856
2011-08,19,0.04540512150362441
2011-09,0,0.05326156125040074
2011-09,1,0.057676123165665644
2011-09,2,0.08770988640597699
2011-09,3,0.11716286625291254
2011-09,4,0.027627934021092638
2011-09,5,0.030200678668412886
2011-09,6,0.005235321457389421
2011-09,7,0.06357300053618246
2011-09,8,0.1000484389183905
2011-09,9,0.020563114493652675
2011-09,10,0.03333773499440419
2011-09,11,0.016444846809744968
2011-09,12,0.029348447639193864
2011-09,13,0.031346995720093085
2011-09,14,0.07324788109254662
2011-09,15,0.06430252862144586
2011-09,16,0.023304166044786086
2011-09,17,0.029194847121653312
2011-09,18,0.09843859584307033
2011-09,19,0.0379750309429853
2011-10,0,0.08684494843998451
2011-10,1,0.07529370851431486
2011-10,2,0.053087004444984695
2011-10,3,0.09088251879442356
2011-10,4,0.03407016418514949
2011-10,5,0.018435540373203278
2011-10,6,0.006623856225023425
2011-10,7,0.05372426637764804
2011-10,8,0.09232517004329102
2011-10,9,0.007088747269417631
2011-10,10,0.052395448720124554
2011-10,11,0.013149944598332434
2011-10,12,0.016967409203355273
2011-10,13,0.036857551217759715
2011-10,14,0.04146199033925551
2011-10,15,0.09300180659869425
2011-10,16,0.031089660346750356
2011-10,17,0.04678584440291201
2011-10,18,0.11404049270818475
2011-10,19,0.03587392719719053
2011-11,0,0.07699132076665943
2011-11,1,0.04688594523273117
2011-11,2,0.03505643003573515
2011-11,3,0.07050152906303116
2011-11,4,0.015077630161977672
2011-11,5,0.018360671152974038
2011-11,6,0.014446675264189747
2011-11,7,0.10697120548900814
2011-11,8,0.0932084475040443
2011-11,9,0.014806098898379395
2011-11,10,0.08095044058011897
2011-11,11,0.008039764674338748
2011-11,12,0.02051674462233514
2011-11,13,0.05733313823557927
2011-11,14,0.05194782857331668
2011-11,15,0.07390770054220781
2011-11,16,0.022832823397419544
2011-11,17,0.031806432078235546
2011-11,18,0.10979321872592583
2011-11,19,0.05056595500179231
2011-12,0,0.0873450523733684
2011-12,1,0.0440036803559174
2011-12,2,0.04126464805404682
2011-12,3,0.10195668363509101
2011-12,4,0.01908416827826519
2011-12,5,0.020687269575306682
2011-12,6,0.015002434481674707
2011-12,7,0.10943011110836316
2011-12,8,0.07742460815850524
2011-12,9,0.010739923724260723
2011-12,10,0.04831733034439029
2011-12,11,0.00820809692819389
2011-12,12,0.022643463150086727
2011-12,13,0.03193294944852055
2011-12,14,0.02946496892570972
2011-12,15,0.08219905446242837
2011-12,16,0.03517061998868095
2011-12,17,0.02857430415254719
2011-12,18,0.12147384333715154
2011-12,19,0.06507678951749167
2012-01,0,0.08784129123685219
2012-01,1,0.04949334449933785
2012-01,2,0.057891701558851205
2012-01,3,0.08594920453444864
2012-01,4,0.018379733222676834
2012-01,5,0.02290713819033203
2012-01,6,0.009449967444716207
2012-01,7,0.153820765784755
2012-01,8,0.07111869284200108
2012-01,9,0.005377732523091331
2012-01,10,0.0779134680521733
2012-01,11,0.009211097378477355
2012-01,12,0.027899620438042633
2012-01,13,0.046566280114464155
2012-01,14,0.033370200206522246
2012-01,15,0.06302221063149083
2012-01,16,0.026601369440848243
2012-01,17,0.02146487103275093
2012-01,18,0.09862937639883779
2012-01,19,0.03309193446933017
2012-02,0,0.08036821271135712
2012-02,1,0.06193938340321234
2012-02,2,0.04229205629710384
2012-02,3,0.06739839835285925
2012-02,4,0.024650023085537744
2012-02,5,0.01669320512935449
2012-02,6,0.010521042896331406
2012-02,7,0.13698530744033907
2012-02,8,0.07378255749529028
2012-02,9,0.0019735399717843542
2012-02,10,0.054736784738824144
2012-02,11,0.006918836834156294
2012-02,12,0.020720149741028638
2012-02,13,0.10034402368839919
2012-02,14,0.04968761659649977
2012-02,15,0.06586040565950829
2012-02,16,0.039237775613729764
2012-02,17,0.023254813786888102
2012-02,18,0.0951761892094966
2012-02,19,0.027459677348299297
2012-03,0,0.07854087599973715
2012-03,1,0.03872128081468256
2012-03,2,0.051196637217608094
2012-03,3,0.11418437678446064
2012-03,4,0.022603022449387826
2012-03,5,0.014988912768150531
2012-03,6,0.007630089153313563
2012-03,7,0.11526327055134204
2012-03,8,0.052853854576214665
2012-03,9,0.010210108497010203
2012-03,10,0.06515836250162567
2012-03,11,0.012051814038340011
2012-03,12,0.03023587839116199
2012-03,13,0.0539277859866409
2012-03,14,0.041796044315991744
2012-03,15,0.06926723125259537
2012-03,16,0.06469715876474989
2012-03,17,0.037735251627857624
2012-03,18,0.09068591310302743
2012-03,19,0.028252131206102076
2012-04,0,0.05615168891993154
2012-04,1,0.05051867990998358
2012-04,2,0.06312727745521844
2012-04,3,0.08071643377879624
2012-04,4,0.018386140739419805
2012-04,5,0.01824192423876817
2012-04,6,0.007668531127459947
2012-04,7,0.1318438373705606
2012-04,8,0.06865742743529675
2012-04,9,0.014372014170560585
2012-04,10,0.09356218070519096
2012-04,11,0.010715219762762612
2012-04,12,0.013526644731258412
2012-04,13,0.060071461272997166
2012-04,14,0.06784953368000572
2012-04,15,0.054545482282990825
2012-04,16,0.06467176340986079
2012-04,17,0.016183614949043353
2012-04,18,0.08631111209186998
2012-04,19,0.022879031968024568
2012-05,0,0.06523219565195289
2012-05,1,0.05812879685155544
2012-05,2,0.04716876124071361
2012-05,3,0.09907662783015969
2012-05,4,0.035026872777860686
2012-05,5,0.024370173323617562
2012-05,6,0.009983055659887316
2012-05,7,0.13618583197737896
2012-05,8,0.05005996804661376
2012-05,9,0.006398074017885644
2012-05,10,0.0756480967291903
2012-05,11,0.008930443980895228
2012-05,12,0.01969024572837749
2012-05,13,0.0431509173582636
2012-05,14,0.04816817092388479
2012-05,15,0.07057473798863972
2012-05,16,0.053126143771953606
2012-05,17,0.028854446704244602
2012-05,18,0.10388722354186421
2012-05,19,0.016339215895060877
2012-06,0,0.034841386270556246
2012-06,1,0.06283076946992076
2012-06,2,0.04586497399570403
2012-06,3,0.11070106420467589
2012-06,4,0.014803667282653822
2012-06,5,0.019231060913141435
2012-06,6,0.010970067968139416
2012-06,7,0.08524408667097061
2012-06,8,0.02891207914253823
2012-06,9,0.016283528377691082
2012-06,10,0.09544677441139192
2012-06,11,0.004635419348932225
2012-06,12,0.024023601296916462
2012-06,13,0.08376370099973167
2012-06,14,0.048149007860781766
2012-06,15,0.09550699841732685
2012-06,16,0.05246634817207309
2012-06,17,0.034859731648522685
2012-06,18,0.10597405136840082
2012-06,19,0.02549168217993088
2012-07,0,0.06468976488824213
2012-07,1,0.05526132157127093
2012-07,2,0.05645365714134643
2012-07,3,0.07112942067925217
2012-07,4,0.013419113375515672
2012-07,5,0.009568249661491321
2012-07,6,0.017584873439196777
2012-07,7,0.09369599256524257
2012-07,8,0.027408492382962755
2012-07,9,0.020241376737075316
2012-07,10,0.06021851749964563
2012-07,11,0.013017479133805384
2012-07,12,0.01727912035305336
2012-07,13,0.08087270533493424
2012-07,14,0.05463883637862853
2012-07,15,0.08817227096329246
2012-07,16,0.10645326294093617
2012-07,17,0.022923058419958765
2012-07,18,0.10244800397846551
2012-07,19,0.02452448255568417
2012-08,0,0.0747857283460359
2012-08,1,0.03188867489129879
2012-08,2,0.04784786038578648
2012-08,3,0.10243383547286347
2012-08,4,0.01179635673405836
2012-08,5,0.011078988688736583
2012-08,6,0.027246913578773065
2012-08,7,0.10072095723480398
2012-08,8,0.03823491749770966
2012-08,9,0.012423857046345908
2012-08,10,0.06634562681384752
2012-08,11,0.010714685472374665
2012-08,12,0.01732624330931617
2012-08,13,0.05817222773281399
2012-08,14,0.05354694406034577
2012-08,15,0.07254882353743411
2012-08,16,0.14235070037739064
2012-08,17,0.024874910177034214
2012-08,18,0.07660053464423933
2012-08,19,0.019061213998791404
2012-09,0,0.09080966704993668
2012-09,1,0.06719253055838696
2012-09,2,0.05471547146336495
2012-09,3,0.09843065669558974
2012-09,4,0.01688746279363499
2012-09,5,0.02227211932837941
2012-09,6,0.01852304744573816
2012-09,7,0.08153969826398036
2012-09,8,0.05061268284911753
2012-09,9,0.012481624291810964
2012-09,10,0.069033287610464
2012-09,11,0.017093633328423764
2012-09,12,0.017003901979401295
2012-09,13,0.04421286375307784
2012-09,14,0.0594251031449137
2012-09,15,0.07409677508410287
2012-09,16,0.1012920229216116
2012-09,17,0.02392395731445262
2012-09,18,0.055113305296330746
2012-09,19,0.02534018882728182
2012-10,0,0.07325142339100776
2012-10,1,0.056093932308414585
2012-10,2,0.042309105869610356
2012-10,3,0.10335361487408865
2012-10,4,0.019673919798268276
2012-10,5,0.013423592607446454
2012-10,6,0.035092476297611516
2012-10,7,0.11365748229012654
2012-10,8,0.03806261583805349
2012-10,9,0.02430778911793468
2012-10,10,0.03853000551231446
2012-10,11,0.01413680075831064
2012-10,12,0.02693217756104309
2012-10,13,0.033554751535436154
2012-10,14,0.03763404267765904
2012-10,15,0.0804822885719612
2012-10,16,0.0925161130118354
2012-10,17,0.06132393230253911
2012-10,18,0.08296847941883094
2012-10,19,0.012695456257507653
2012-11,0,0.06204702060843726
2012-11,1,0.0405831127632636
2012-11,2,0.06111352482159216
2012-11,3,0.10038482096749106
2012-11,4,0.009658557344946297
2012-11,5,0.026727625827337623
2012-11,6,0.015242490266815067
2012-11,7,0.04233089577552383
2012-11,8,0.03172603931688378
2012-11,9,0.01173597052421418
2012-11,10,0.05794798978444748
2012-11,11,0.010170497092709513
2012-11,12,0.020579335347237545
2012-11,13,0.04675499052126655
2012-11,14,0.03888112804001664
2012-11,15,0.09343887446340747
2012-11,16,0.09062666193531885
2012-11,17,0.1362598036573682
2012-11,18,0.09160772804046732
2012-11,19,0.012182932901255553
2012-12,0,0.07254657471767091
2012-12,1,0.04561475159638375
2012-12,2,0.06524730746686705
2012-12,3,0.05927984304169505
2012-12,4,0.010597785462005559
2012-12,5,0.012349660282269309
2012-12,6,0.01777655677528481
2012-12,7,0.051240756947876616
2012-12,8,0.02563557639631342
2012-12,9,0.01084200849139391
2012-12,10,0.09811907348907922
2012-12,11,0.009894896914288994
2012-12,12,0.024171363035738393
2012-12,13,0.08401461852951556
2012-12,14,0.03860607551111123
2012-12,15,0.07248289973380324
2012-12,16,0.11987422073549406
2012-12,17,0.03788302488109604
2012-12,18,0.11585900864859149
2012-12,19,0.02796399734352146
2013-01,0,0.047207895348858366
2013-01,1,0.06500955899657163
2013-01,2,0.08798645337269068
2013-01,3,0.08315026526298452
2013-01,4,0.015778627030894884
2013-01,5,0.014380741245476043
2013-01,6,0.01908515547591203
2013-01,7,0.07723148618770527
2013-01,8,0.056639050284366575
2013-01,9,0.005184860361273371
2013-01,10,0.0901118349588758
2013-01,11,0.0061168321986076486
2013-01,12,0.025349073418690804
2013-01,13,0.05408696941687783
2013-01,14,0.038111747290546165
2013-01,15,0.07750718891743671
2013-01,16,0.06266898313660468
2013-01,17,0.02490495617375519
2013-01,18,0.11188176154786386
2013-01,19,0.037606559374008024
2013-02,0,0.05687085796381853
2013-02,1,0.07437773282503737
2013-02,2,0.08011197488472267
2013-02,3,0.07325055297166412
2013-02,4,0.014748661265272101
2013-02,5,0.038129174767162065
2013-02,6,0.027985882840781795
2013-02,7,0.13840091651136563
2013-02,8,0.05248525529134113
2013-02,9,0.0036441683411094308
2013-02,10,0.04540209583014654
2013-02,11,0.011758928001597146
2013-02,12,0.02695840016415751
2013-02,13,0.07146974527082683
2013-02,14,0.036505936218875434
2013-02,15,0.061212352871929394
2013-02,16,0.061114592912983816
2013-02,17,0.026053613277410542
2013-02,18,0.08287634233088918
2013-02,19,0.016642815458908906
2013-03,0,0.06893802691706821
2013-03,1,0.056291868734929945
2013-03,2,0.0962367204410172
2013-03,3,0.05978526714410461
2013-03,4,0.017548135367176462
2013-03,5,0.06053966850079561
2013-03,6,0.017774839750472407
2013-03,7,0.049186841811514746
2013-03,8,0.037778811451034656
2013-03,9,0.006650352969783109
2013-03,10,0.06124464229907124
2013-03,11,0.009950988553117199
2013-03,12,0.02066168923100113
2013-03,13,0.08117930259037527
2013-03,14,0.06502172195486276
2013-03,15,0.08624236688365437
2013-03,16,0.0742701981299038
2013-03,17,0.04232806915588535
2013-03,18,0.060899780231099515
2013-03,19,0.02747070788313222
2013-04,0,0.05607595145491393
2013-04,1,0.07066685883107549
2013-04,2,0.061552205805658594
2013-04,3,0.09471502184689955
2013-04,4,0.01358042518481188
2013-04,5,0.032831872763906686
2013-04,6,0.030517862239625083
2013-04,7,0.06464963124885247
2013-04,8,0.033261750011661984
2013-04,9,0.008976204490809062
2013-04,10,0.06674683698691117
2013-04,11,0.017014524497595187
2013-04,12,0.030464831894234948
2013-04,13,0.08559630221928222
2013-04,14,0.045109995620819625
2013-04,15,0.05177976071955207
2013-04,16,0.08718499358831674
2013-04,17,0.03798165976340089
2013-04,18,0.06972862449901754
2013-04,19,0.041564686332654886
2013-05,0,0.0647977280772406
2013-05,1,0.046785548564310234
2013-05,2,0.09385203034979168
2013-05,3,0.10369538274882074
2013-05,4,0.007258148712807284
2013-05,5,0.044072419833010794
2013-05,6,0.06845955618412441
2013-05,7,0.045883153226944126
2013-05,8,0.023863537241313758
2013-05,9,0.006998224288361677
2013-05,10,0.03863948660920763
2013-05,11,0.006873485201897171
2013-05,12,0.022195261274847243
2013-05,13,0.11885475204470793
2013-05,14,0.029804762715875982
2013-05,15,0.07376491236419654
2013-05,16,0.05933461927530967
2013-05,17,0.024313389716794115
2013-05,18,0.08595434522674698
2013-05,19,0.03459925634369138
2013-06,0,0.04008047175931455
2013-06,1,0.031895431050477194
2013-06,2,0.06418707031227334
2013-06,3,0.12300435779518713
2013-06,4,0.010356376964142044
2013-06,5,0.04671007869639015
2013-06,6,0.06911892187920904
2013-06,7,0.07562343125369782
2013-06,8,0.03784432557036076
2013-06,9,0.0026530508705431667
2013-06,10,0.05451653390990415
2013-06,11,0.008027641728092475
2013-06,12,0.016638979023679838
2013-06,13,0.06734749126098051
2013-06,14,0.03801340341185398
2013-06,15,0.09038156971818273
2013-06,16,0.0785583314397408
2013-06,17,0.027360204657423823
2013-06,18,0.08828804438305837
2013-06,19,0.029394284315488194
2013-07,0,0.05167287433352948
2013-07,1,0.041043936302094707
2013-07,2,0.06324684013560923
2013-07,3,0.10528284399053074
2013-07,4,0.012343612040395207
2013-07,5,0.05984202855742944
2013-07,6,0.03081529589056371
2013-07,7,0.03883041329160336
2013-07,8,0.032100985777091424
2013-07,9,0.0066367551642388676
2013-07,10,0.21867003476537678
2013-07,11,0.014355058202076347
2013-07,12,0.014183613274808389
2013-07,13,0.04612186224299534
2013-07,14,0.02462147948803025
2013-07,15,0.06767806465564304
2013-07,16,0.0574888680967168
2013-07,17,0.013297440804020557
2013-07,18,0.07422150503516876
2013-07,19,0.027546487952077547
2013-08,0,0.08750300746055863
2013-08,1,0.033837061969119786
2013-08,2,0.04989713401455778
2013-08,3,0.12834759371143034
2013-08,4,0.026819436294028894
2013-08,5,0.037739388433135554
2013-08,6,0.034055415474273806
2013-08,7,0.048084227543025375
2013-08,8,0.03411973988296648
2013-08,9,0.006119604574010345
2013-08,10,0.14540757111419628
2013-08,11,0.014272649966227822
2013-08,12,0.01707751758650597
2013-08,13,0.09457396866286297
2013-08,14,0.04209333860941413
2013-08,15,0.06180376405997502
2013-08,16,0.04381923439237467
2013-08,17,0.020474943263370553
